Site_ID,z,area_m,volume_m3
OB-SW,1.04,404,558.2719918823238
OB-SW,1.05,404,562.3119918823245
OB-SW,1.06,404,566.3519918823237
OB-SW,1.07,404,570.3919918823243
OB-SW,1.08,404,574.4319918823235
OB-SW,1.09,404,578.4719918823241
OB-SW,1.1,404,582.5119918823248
OB-SW,1.11,404,586.551991882324
OB-SW,1.12,404,590.5919918823246
OB-SW,1.1300000000000001,404,594.6319918823239
OB-SW,1.1400000000000001,404,598.6719918823244
OB-SW,1.1500000000000001,404,602.7119918823237
OB-SW,1.16,404,606.7519918823243
OB-SW,1.17,404,610.791991882325
OB-SW,1.18,404,614.8319918823241
OB-SW,1.19,404,618.8719918823248
OB-SW,1.2,404,622.911991882324
OB-SW,1.21,404,626.9519918823246
OB-SW,1.22,404,630.9919918823238
OB-SW,1.23,404,635.0319918823244
OB-SW,1.24,404,639.0719918823236
OB-SW,1.25,404,643.1119918823242
XB-SW,0,1,0
XB-SW,0.01,3,0.04250267028809063
XB-SW,0.02,8,0.2593671417236294
XB-SW,0.03,12,0.5694612121582168
XB-SW,0.04,14,0.8369470214843631
XB-SW,0.05,17,1.259221649169934
XB-SW,0.06,25,2.3455562591552415
XB-SW,0.07,26,2.7262080383300855
XB-SW,0.08,38,4.846091308593685
XB-SW,0.09,49,7.151275787353509
XB-SW,0.1,59,9.581995391845787
XB-SW,0.11,75,13.615657806396442
XB-SW,0.12,85,16.724780273437585
XB-SW,0.13,92,19.35184570312491
XB-SW,0.14,106,24.128442611694396
XB-SW,0.15,124,30.49313125610334
XB-SW,0.16,138,36.15156753540041
XB-SW,0.17,151,41.89187042236354
XB-SW,0.18,172,50.85131546020503
XB-SW,0.19,181,55.94534744262718
XB-SW,0.2,199,64.87067680358872
XB-SW,0.21,224,77.20884040832539
XB-SW,0.22,247,89.43277725219698
XB-SW,0.23,272,103.26027160644543
XB-SW,0.24,293,115.9607737731929
XB-SW,0.25,307,125.8159408569336
XB-SW,0.26,329,140.21574882507375
XB-SW,0.27,348,153.6666440582274
XB-SW,0.28,376,172.68333938598676
XB-SW,0.29,412,197.1341900634762
XB-SW,0.3,439,217.31073112487823
XB-SW,0.31,465,237.68305816650332
XB-SW,0.32,510,270.9265548706056
XB-SW,0.33,573,317.3334177398672
XB-SW,0.34,615,351.42132530212393
XB-SW,0.35000000000000003,673,397.87232284545996
XB-SW,0.36,703,426.04474266052205
XB-SW,0.37,762,476.44161933899
XB-SW,0.38,822,529.3520940399162
XB-SW,0.39,892,591.7982014465338
XB-SW,0.4,938,637.298724365233
XB-SW,0.41000000000000003,980,680.8842361450197
XB-SW,0.42,1017,721.5774961853044
XB-SW,0.43,1040,751.4118797302243
XB-SW,0.44,1061,780.1752088928237
XB-SW,0.45,1078,806.0138565063469
XB-SW,0.46,1089,826.8479284667978
XB-SW,0.47000000000000003,1096,844.2886286926257
XB-SW,0.48,1098,857.157059707642
XB-SW,0.49,1102,872.025858383177
XB-SW,0.5,1103,884.0403366088867
XB-SW,0.51,1106,898.1064515686053
XB-SW,0.52,1106,909.1664515686031
XB-SW,0.53,1108,922.3289263153089
XB-SW,0.54,1108,933.4089263153066
XB-SW,0.55,1108,944.4889263153084
XB-SW,0.56,1108,955.5689263153062
XB-SW,0.5700000000000001,1108,966.6489263153079
XB-SW,0.58,1108,977.7289263153057
XB-SW,0.59,1108,988.8089263153074
XB-SW,0.6,1108,999.8889263153092
XB-SW,0.61,1108,1010.968926315307
XB-SW,0.62,1108,1022.0489263153087
XB-SW,0.63,1108,1033.1289263153064
XB-SW,0.64,1108,1044.2089263153082
XB-SW,0.65,1108,1055.288926315306
XB-SW,0.66,1108,1066.3689263153078
XB-SW,0.67,1108,1077.4489263153096
XB-SW,0.68,1108,1088.5289263153072
XB-SW,0.6900000000000001,1108,1099.608926315309
XB-SW,0.7000000000000001,1108,1110.6889263153068
XB-SW,0.71,1108,1121.7689263153086
XB-SW,0.72,1108,1132.8489263153065
XB-SW,0.73,1108,1143.928926315308
XB-SW,0.74,1108,1155.0089263153059
XB-SW,0.75,1108,1166.0889263153076
XB-SW,0.76,1108,1177.1689263153094
XB-SW,0.77,1108,1188.2489263153072
XB-SW,0.78,1108,1199.3289263153088
XB-SW,0.79,1108,1210.4089263153066
XB-SW,0.8,1108,1221.4889263153084
XB-SW,0.81,1108,1232.5689263153063
XB-SW,0.8200000000000001,1108,1243.648926315308
XB-SW,0.8300000000000001,1108,1254.7289263153057
XB-SW,0.84,1108,1265.8089263153074
XB-SW,0.85,1108,1276.8889263153092
XB-SW,0.86,1108,1287.968926315307
XB-SW,0.87,1108,1299.0489263153088
XB-SW,0.88,1108,1310.1289263153064
XB-SW,0.89,1108,1321.2089263153082
XB-SW,0.9,1108,1332.288926315306
XB-SW,0.91,1108,1343.3689263153078
XB-SW,0.92,1108,1354.4489263153096
XB-SW,0.93,1108,1365.5289263153072
XB-SW,0.9400000000000001,1108,1376.608926315309
XB-SW,0.9500000000000001,1108,1387.6889263153068
XB-SW,0.96,1108,1398.7689263153086
XB-SW,0.97,1108,1409.8489263153065
XB-SW,0.98,1108,1420.928926315308
XB-SW,0.99,1108,1432.0089263153059
XB-SW,1,1108,1443.0889263153076
XB-SW,1.01,1108,1454.1689263153094
XB-SW,1.02,1108,1465.2489263153072
XB-SW,1.03,1108,1476.3289263153088
XB-SW,1.04,1108,1487.4089263153066
XB-SW,1.05,1108,1498.4889263153084
XB-SW,1.06,1108,1509.5689263153063
XB-SW,1.07,1108,1520.648926315308
XB-SW,1.08,1108,1531.7289263153057
XB-SW,1.09,1108,1542.8089263153074
XB-SW,1.1,1108,1553.8889263153092
XB-SW,1.11,1108,1564.968926315307
XB-SW,1.12,1108,1576.0489263153088
XB-SW,1.1300000000000001,1108,1587.1289263153064
XB-SW,1.1400000000000001,1108,1598.2089263153082
XB-SW,1.1500000000000001,1108,1609.288926315306
XB-SW,1.16,1108,1620.3689263153078
XB-SW,1.17,1108,1631.4489263153096
XB-SW,1.18,1108,1642.5289263153072
XB-SW,1.19,1108,1653.608926315309
XB-SW,1.2,1108,1664.6889263153068
XB-SW,1.21,1108,1675.7689263153086
XB-SW,1.22,1108,1686.8489263153065
XB-SW,1.23,1108,1697.928926315308
XB-SW,1.24,1108,1709.0089263153059
XB-SW,1.25,1108,1720.0889263153076
QB-SW,0,1,0
QB-SW,0.01,3,0.035123138427739065
QB-SW,0.02,5,0.14076576232909943
QB-SW,0.03,9,0.4168944549560649
QB-SW,0.04,17,1.1031567382812355
QB-SW,0.05,32,2.7020126342773665
QB-SW,0.06,71,7.518462905883698
QB-SW,0.07,100,12.121494293212919
QB-SW,0.08,168,23.677928390502643
QB-SW,0.09,315,51.113185501098584
QB-SW,0.1,558,101.73983268737872
QB-SW,0.11,856,171.44772926330518
QB-SW,0.12,1164,252.44399040222282
QB-SW,0.13,1511,352.5358998107895
QB-SW,0.14,1846,459.75267738342393
QB-SW,0.15,2158,570.3178245544403
QB-SW,0.16,2402,668.6241782379154
QB-SW,0.17,2597,757.948030700688
QB-SW,0.18,2819,862.7690161895744
QB-SW,0.19,3060,981.3774265289346
QB-SW,0.2,3295,1104.7488212585426
QB-SW,0.21,3509,1226.462135925296
QB-SW,0.22,3727,1356.3399156951862
QB-SW,0.23,3955,1497.3335117340105
QB-SW,0.24,4172,1639.996388702386
QB-SW,0.25,4365,1777.2609882354736
QB-SW,0.26,4534,1907.956373062141
QB-SW,0.27,4685,2034.0686752319316
QB-SW,0.28,4841,2167.503393630987
QB-SW,0.29,4983,2297.586220092769
QB-SW,0.3,5134,2437.2490264892613
QB-SW,0.31,5303,2592.496963195794
QB-SW,0.32,5478,2756.6212167358412
QB-SW,0.33,5630,2910.9015525817777
QB-SW,0.34,5787,3073.215416030883
QB-SW,0.35000000000000003,5930,3230.5063228607264
QB-SW,0.36,6055,3379.183340835568
QB-SW,0.37,6189,3538.1938683319154
QB-SW,0.38,6306,3688.393908767694
QB-SW,0.39,6411,3832.815669097904
QB-SW,0.4,6543,4001.8744880676177
QB-SW,0.41000000000000003,6663,4165.069171981812
QB-SW,0.42,6775,4325.246206283581
QB-SW,0.43,6909,4507.591227645872
QB-SW,0.44,7019,4672.902375564584
QB-SW,0.45,7156,4865.719214630122
QB-SW,0.46,7267,5038.854164428717
QB-SW,0.47000000000000003,7396,5232.096833343498
QB-SW,0.48,7531,5434.992104415896
QB-SW,0.49,7695,5670.159895706165
QB-SW,0.5,7872,5923.208080291748
QB-SW,0.51,8056,6188.684721527112
QB-SW,0.52,8239,6458.690547256466
QB-SW,0.53,8455,6768.980768585215
QB-SW,0.54,8676,7091.06305030822
QB-SW,0.55,8909,7433.027783584601
QB-SW,0.56,9169,7812.011973037708
QB-SW,0.5700000000000001,9451,8223.848404235843
QB-SW,0.58,9727,8637.087263259871
QB-SW,0.59,10026,9085.716554489134
QB-SW,0.6,10321,9538.422568893448
QB-SW,0.61,10624,10009.785385742181
QB-SW,0.62,10895,10450.706440353404
QB-SW,0.63,11165,10898.480519485462
QB-SW,0.64,11412,11325.01265304566
QB-SW,0.65,11660,11760.25445556639
QB-SW,0.66,11890,12179.258133316041
QB-SW,0.67,12115,12598.47851638796
QB-SW,0.68,12317,12993.36271339416
QB-SW,0.6900000000000001,12535,13416.257418060319
QB-SW,0.7000000000000001,12773,13873.73066673278
QB-SW,0.71,13009,14335.381355896006
QB-SW,0.72,13240,14796.931830215439
QB-SW,0.73,13474,15269.79802276612
QB-SW,0.74,13724,15773.209827194192
QB-SW,0.75,13957,16258.816736221313
QB-SW,0.76,14192,16754.412912292504
QB-SW,0.77,14412,17234.086914291376
QB-SW,0.78,14592,17658.16277099611
QB-SW,0.79,14739,18035.591459808336
QB-SW,0.8,14868,18388.709345245374
QB-SW,0.81,14955,18677.89764289854
QB-SW,0.8200000000000001,15026,18943.527714080814
QB-SW,0.8300000000000001,15064,19156.674489135716
QB-SW,0.84,15090,19350.871308898924
QB-SW,0.85,15110,19535.652673721335
QB-SW,0.86,15127,19715.89674446105
QB-SW,0.87,15132,19875.841632690444
QB-SW,0.88,15133,20028.913929977403
QB-SW,0.89,15135,20183.787348175058
QB-SW,0.9,15136,20336.92763748167
QB-SW,0.91,15136,20488.28763748169
QB-SW,0.92,15138,20643.321896514917
QB-SW,0.93,15138,20794.70189651489
QB-SW,0.9400000000000001,15138,20946.081896514912
QB-SW,0.9500000000000001,15138,21097.46189651488
QB-SW,0.96,15138,21248.841896514907
QB-SW,0.97,15138,21400.221896514875
QB-SW,0.98,15138,21551.601896514898
QB-SW,0.99,15138,21702.98189651487
QB-SW,1,15138,21854.361896514893
QB-SW,1.01,15138,22005.741896514915
QB-SW,1.02,15138,22157.121896514887
QB-SW,1.03,15138,22308.50189651491
QB-SW,1.04,15138,22459.88189651488
QB-SW,1.05,15138,22611.261896514905
QB-SW,1.06,15138,22762.641896514873
QB-SW,1.07,15138,22914.021896514896
QB-SW,1.08,15138,23065.401896514868
QB-SW,1.09,15138,23216.78189651489
QB-SW,1.1,15138,23368.161896514914
QB-SW,1.11,15138,23519.541896514886
QB-SW,1.12,15138,23670.92189651491
QB-SW,1.1300000000000001,15138,23822.301896514877
QB-SW,1.1400000000000001,15138,23973.6818965149
QB-SW,1.1500000000000001,15138,24125.06189651487
QB-SW,1.16,15138,24276.441896514894
QB-SW,1.17,15138,24427.821896514917
QB-SW,1.18,15138,24579.20189651489
QB-SW,1.19,15138,24730.581896514912
QB-SW,1.2,15138,24881.96189651488
QB-SW,1.21,15138,25033.341896514907
QB-SW,1.22,15138,25184.721896514875
QB-SW,1.23,15138,25336.101896514898
QB-SW,1.24,15138,25487.48189651487
QB-SW,1.25,15138,25638.861896514893
DF-SW,0,1,0
DF-SW,0.01,3,0.035123138427739065
DF-SW,0.02,5,0.14076576232909943
DF-SW,0.03,9,0.4168944549560649
DF-SW,0.04,17,1.1031567382812355
DF-SW,0.05,32,2.7020126342773665
DF-SW,0.06,71,7.518462905883698
DF-SW,0.07,100,12.121494293212919
DF-SW,0.08,168,23.677928390502643
DF-SW,0.09,315,51.113185501098584
DF-SW,0.1,558,101.73983268737872
DF-SW,0.11,856,171.44772926330518
DF-SW,0.12,1164,252.44399040222282
DF-SW,0.13,1511,352.5358998107895
DF-SW,0.14,1846,459.75267738342393
DF-SW,0.15,2158,570.3178245544403
DF-SW,0.16,2402,668.6241782379154
DF-SW,0.17,2597,757.948030700688
DF-SW,0.18,2819,862.7690161895744
DF-SW,0.19,3060,981.3774265289346
DF-SW,0.2,3295,1104.7488212585426
DF-SW,0.21,3509,1226.462135925296
DF-SW,0.22,3727,1356.3399156951862
DF-SW,0.23,3955,1497.3335117340105
DF-SW,0.24,4172,1639.996388702386
DF-SW,0.25,4365,1777.2609882354736
DF-SW,0.26,4534,1907.956373062141
DF-SW,0.27,4685,2034.0686752319316
DF-SW,0.28,4841,2167.503393630987
DF-SW,0.29,4983,2297.586220092769
DF-SW,0.3,5134,2437.2490264892613
DF-SW,0.31,5303,2592.496963195794
DF-SW,0.32,5478,2756.6212167358412
DF-SW,0.33,5630,2910.9015525817777
DF-SW,0.34,5787,3073.215416030883
DF-SW,0.35000000000000003,5930,3230.5063228607264
DF-SW,0.36,6055,3379.183340835568
DF-SW,0.37,6189,3538.1938683319154
DF-SW,0.38,6306,3688.393908767694
DF-SW,0.39,6411,3832.815669097904
DF-SW,0.4,6543,4001.8744880676177
DF-SW,0.41000000000000003,6663,4165.069171981812
DF-SW,0.42,6775,4325.246206283581
DF-SW,0.43,6909,4507.591227645872
DF-SW,0.44,7019,4672.902375564584
DF-SW,0.45,7156,4865.719214630122
DF-SW,0.46,7267,5038.854164428717
DF-SW,0.47000000000000003,7396,5232.096833343498
DF-SW,0.48,7531,5434.992104415896
DF-SW,0.49,7695,5670.159895706165
DF-SW,0.5,7872,5923.208080291748
DF-SW,0.51,8056,6188.684721527112
DF-SW,0.52,8239,6458.690547256466
DF-SW,0.53,8455,6768.980768585215
DF-SW,0.54,8676,7091.06305030822
DF-SW,0.55,8909,7433.027783584601
DF-SW,0.56,9169,7812.011973037708
DF-SW,0.5700000000000001,9451,8223.848404235843
DF-SW,0.58,9727,8637.087263259871
DF-SW,0.59,10026,9085.716554489134
DF-SW,0.6,10321,9538.422568893448
DF-SW,0.61,10624,10009.785385742181
DF-SW,0.62,10895,10450.706440353404
DF-SW,0.63,11165,10898.480519485462
DF-SW,0.64,11412,11325.01265304566
DF-SW,0.65,11660,11760.25445556639
DF-SW,0.66,11890,12179.258133316041
DF-SW,0.67,12115,12598.47851638796
DF-SW,0.68,12317,12993.36271339416
DF-SW,0.6900000000000001,12535,13416.257418060319
DF-SW,0.7000000000000001,12773,13873.73066673278
DF-SW,0.71,13009,14335.381355896006
DF-SW,0.72,13240,14796.931830215439
DF-SW,0.73,13474,15269.79802276612
DF-SW,0.74,13724,15773.209827194192
DF-SW,0.75,13957,16258.816736221313
DF-SW,0.76,14192,16754.412912292504
DF-SW,0.77,14412,17234.086914291376
DF-SW,0.78,14592,17658.16277099611
DF-SW,0.79,14739,18035.591459808336
DF-SW,0.8,14868,18388.709345245374
DF-SW,0.81,14955,18677.89764289854
DF-SW,0.8200000000000001,15026,18943.527714080814
DF-SW,0.8300000000000001,15064,19156.674489135716
DF-SW,0.84,15090,19350.871308898924
DF-SW,0.85,15110,19535.652673721335
DF-SW,0.86,15127,19715.89674446105
DF-SW,0.87,15132,19875.841632690444
DF-SW,0.88,15133,20028.913929977403
DF-SW,0.89,15135,20183.787348175058
DF-SW,0.9,15136,20336.92763748167
DF-SW,0.91,15136,20488.28763748169
DF-SW,0.92,15138,20643.321896514917
DF-SW,0.93,15138,20794.70189651489
DF-SW,0.9400000000000001,15138,20946.081896514912
DF-SW,0.9500000000000001,15138,21097.46189651488
DF-SW,0.96,15138,21248.841896514907
DF-SW,0.97,15138,21400.221896514875
DF-SW,0.98,15138,21551.601896514898
DF-SW,0.99,15138,21702.98189651487
DF-SW,1,15138,21854.361896514893
DF-SW,1.01,15138,22005.741896514915
DF-SW,1.02,15138,22157.121896514887
DF-SW,1.03,15138,22308.50189651491
DF-SW,1.04,15138,22459.88189651488
DF-SW,1.05,15138,22611.261896514905
DF-SW,1.06,15138,22762.641896514873
DF-SW,1.07,15138,22914.021896514896
DF-SW,1.08,15138,23065.401896514868
DF-SW,1.09,15138,23216.78189651489
DF-SW,1.1,15138,23368.161896514914
DF-SW,1.11,15138,23519.541896514886
DF-SW,1.12,15138,23670.92189651491
DF-SW,1.1300000000000001,15138,23822.301896514877
DF-SW,1.1400000000000001,15138,23973.6818965149
DF-SW,1.1500000000000001,15138,24125.06189651487
DF-SW,1.16,15138,24276.441896514894
DF-SW,1.17,15138,24427.821896514917
DF-SW,1.18,15138,24579.20189651489
DF-SW,1.19,15138,24730.581896514912
DF-SW,1.2,15138,24881.96189651488
DF-SW,1.21,15138,25033.341896514907
DF-SW,1.22,15138,25184.721896514875
DF-SW,1.23,15138,25336.101896514898
DF-SW,1.24,15138,25487.48189651487
DF-SW,1.25,15138,25638.861896514893
